,station_id,name,city,country,latitude,longitude,state
554,3409419,"Railway Colony, Barmer - RSPCB",Barmer,IN,25.747299,71.393989,Rajasthan
555,3409420,"Housing Board, Hanumangarh - RSPCB",Hanumangarh,IN,29.61075,74.283608,Rajasthan
556,3409421,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,IN,26.031443,76.359327,Rajasthan
557,3409422,"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,IN,28.108988,75.386577,Rajasthan
558,3409423,"Dhoinda, Rajsamand - RSPCB",Rajsamand,IN,25.03636,73.883502,Rajasthan
559,3409424,"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,IN,29.931624,73.864511,Rajasthan
560,3409425,"Jhalamand, Jodhpur - RSPCB",Jodhpur,IN,26.215415,73.070156,Rajasthan
561,3409426,"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,IN,24.041198,74.780702,Rajasthan
562,3409427,"Radhakishan Pura, Sikar - RSPCB",Sikar,IN,27.608912,75.153302,Rajasthan
563,3409428,"Satyawati Vihar, Karauli - RSPCB",Karauli,IN,26.506177,77.025989,Rajasthan
564,3409429,"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,IN,24.588397,76.172782,Rajasthan
565,3409430,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,IN,26.843698,75.766894,Rajasthan
566,3409431,"Digari Kalan, Jodhpur - RSPCB",Jodhpur,IN,26.29581,73.082283,Rajasthan
567,3409432,"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,IN,26.960669,75.771817,Rajasthan
568,3409433,"RIICO Sitapura, Jaipur - RSPCB",Jaipur,IN,26.786682,75.827928,Rajasthan
569,3409434,"Jigani, Bengaluru - KSPCB",Bengaluru,IN,12.7816279,77.6299145,Karnataka
570,3409435,"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri Chinchwad,IN,18.63673,73.82487,Maharashtra
571,3409436,"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri Chinchwad,IN,18.59051,73.77946,Maharashtra
572,3409437,"Thergaon, Pimpri Chinchwad - MPCB",Pimpri Chinchwad,IN,18.616318,73.765797,Maharashtra
573,3409438,"Katraj Dairy, Pune - MPCB",Pune,IN,18.45445,73.854155,Maharashtra
574,3409439,"Savitribai Phule Pune University, Pune - MPCB",Pune,IN,18.547056,73.826908,Maharashtra
575,3409440,"Shivaji University, Kolhapur - MPCB",Kolhapur,IN,16.6870449,74.2505872,Maharashtra
576,3409441,"Sinchan Bhavan, Kolhapur - MPCB",Kolhapur,IN,16.7143745,74.2426398,Maharashtra
577,3409442,"Pratap Nagar, Bhilwara - RSPCB",Bhilwara,IN,25.339605,74.618883,Rajasthan
578,3409443,"New Colony, Bundi - RSPCB",Bundi,IN,25.435774,75.644272,Rajasthan
579,3409444,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,IN,26.912329,70.909168,Rajasthan
580,3409445,"Mandor, Jodhpur - RSPCB",Jodhpur,IN,26.358805,73.047444,Rajasthan
581,3409446,"Vijay Nagar, Sangli - MPCB",Sangli,IN,16.843813,74.615091,Maharashtra
582,3409447,"Bamboliya, Baran - RSPCB",Baran,IN,25.106006,76.469948,Rajasthan
583,3409448,"Ratandeep Housing Society, Solapur - MPCB",Solapur,IN,17.65439,75.90649,Maharashtra
584,3409449,"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,IN,17.6336264,75.9132495,Maharashtra
585,3409450,"Karni Colony, Nagaur - RSPCB",Nagaur,IN,27.213494,73.734444,Rajasthan
586,3409451,"Pandav Nagari, Nashik - MPCB",Nashik,IN,19.9591346,73.7788008,Maharashtra
587,3409452,"Sawe Wadi, Latur - MPCB",Latur,IN,18.39963,76.57452,Maharashtra
588,3409453,"MIDC Ambad, Nashik - MPCB",Nashik,IN,19.95022,73.73148,Maharashtra
589,3409454,"Hirawadi, Nashik - MPCB",Nashik,IN,20.021503,73.813844,Maharashtra
590,3409455,"Kamble Tarf Birwadi, Mahad - MPCB",Mahad,IN,18.1023399,73.4783687,Maharashtra
591,3409456,"Ramdaspeth, Akola - MPCB",Akola,IN,20.719516,77.000253,Maharashtra
592,3409457,"Tarakpur, Ahmednagar - MPCB",Ahmednagar,IN,19.10122,74.73339,Maharashtra
593,3409458,"Shivneri Colony, Amravati - MPCB",Amravati,IN,20.9402359,77.7895248,Maharashtra
594,3409459,"Shri Shivaji Science College, Amaravati - MPCB",Amaravati,IN,20.939198,77.765701,Andhra Pradesh
595,3409460,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,IN,19.87562,75.38731,Maharashtra
596,3409461,"Rachnakar Colony, Aurangabad - MPCB",Aurangabad,IN,19.863756,75.321188,Maharashtra
597,3409462,"Prabhat Colony, Jalgaon - MPCB",Jalgaon,IN,21.001264,75.565602,Maharashtra
598,3409463,"Old MIDC, Jalna - MPCB",Jalna,IN,19.854616,75.905894,Maharashtra
599,3409464,"Ambazari, Nagpur - MPCB",Nagpur,IN,21.121801,79.04952,Maharashtra
600,3409465,"Ram Nagar, Nagpur - MPCB",Nagpur,IN,21.143383,79.048912,Maharashtra
601,3409466,"Masoom Colony, Parbhani - MPCB",Parbhani,IN,19.265594,76.761463,Maharashtra
602,3409467,"Sneh Nagar, Nanded - MPCB",Nanded,IN,19.173852,77.296291,Maharashtra
603,3409468,"Mahal, Nagpur - MPCB",Nagpur,IN,21.14472,79.107595,Maharashtra
604,3409469,"Kasarvadavali, Thane - MPCB",Thane,IN,19.26777,72.97182,Maharashtra
605,3409470,"Katrap, Badlapur - MPCB",Badlapur,IN,19.16485,73.23409,Maharashtra
606,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Mumbai,IN,19.02579,73.10297,Maharashtra
607,3409472,"Upvan Fort, Thane - MPCB",Thane,IN,19.222279,72.957979,Maharashtra
608,3409473,"Deopur, Dhule - MPCB",Dhule,IN,20.918946,74.776388,Maharashtra
609,3409474,"Mahesh Nagar, Malegaon - MPCB",Malegaon,IN,20.555712,74.529236,Maharashtra
610,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",Mumbai,IN,19.063,73.1209,Maharashtra
611,3409476,"CBD Belapur, Belapur - MPCB",Belapur,IN,19.0243902,73.0406721,Maharashtra
612,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",Mumbai,IN,19.090337,73.014232,Maharashtra
613,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",Mira,IN,19.296481,72.840923,Maharashtra
614,3409479,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,IN,19.1878657,72.8304069,Maharashtra
615,3409480,"Bolinj, Virar - MPCB",Virar,IN,19.445821,72.7988231,Maharashtra
616,3409481,"Khaira, Boisar - MPCB",Boisar,IN,19.786089,72.757971,Maharashtra
617,3409482,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,IN,19.065931,72.862131,Maharashtra
618,3409483,"Chembur, Mumbai - MPCB",Mumbai,IN,19.0364585,72.8954371,Maharashtra
619,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,IN,19.235581,73.159121,Maharashtra
620,3409485,"Gokul Nagar, Bhiwandi - MPCB",Bhiwandi,IN,19.309073,73.057223,Maharashtra
621,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,IN,19.0632143,72.8456324,Maharashtra
622,3409487,"Sanpada, Navi Mumbai - MPCB",Mumbai,IN,19.0575752,73.0151367,Maharashtra
623,3409488,"Suhagi, Jabalpur - JMC",Jabalpur,IN,23.218135,79.95777,Madhya Pradesh
624,3409489,"Gupteshwar, Jabalpur - JMC",Jabalpur,IN,23.142888,79.916147,Madhya Pradesh
625,3409492,"HB Colony, Vijayawada - APPCB",Vijayawada,IN,16.536107,80.594233,Andhra Pradesh
626,3409493,"Rajiv Gandhi Park, Vijayawada - APPCB",Vijayawada,IN,16.509717,80.612222,Andhra Pradesh
627,3409494,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,IN,23.837789,73.714926,Rajasthan
628,3409495,"Mudtra Sili, Jalore - RSPCB",Jalore,IN,25.344694,72.626208,Rajasthan
629,3409497,"KHB Colony, Karwar - KSPCB",Karwar,IN,14.816666,74.141003,Karnataka
630,3409498,"Residency Area, Indore - IMC",Indore,IN,22.7084,75.8815,Madhya Pradesh
631,3409499,"Regional Park, Indore - MPPCB",Indore,IN,22.678,75.8559,Madhya Pradesh
632,3409501,"Airport Area, Indore - IMC",Indore,IN,22.7289,75.8076,Madhya Pradesh
633,3409502,"Kalidaspur, Balasore - OSPCB",Balasore,IN,21.51161,86.89088,Odisha
634,3409503,"Forest Office, Barbil - OSPCB",Barbil,IN,22.1166054,85.3945546,Odisha
635,3409504,"Hakimapada, Angul - OSPCB",Angul,IN,20.832874,85.104082,Odisha
636,3409505,"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,IN,20.24079,85.836784,Odisha
637,3409506,"CDA Area, Cuttack - OSPCB",Cuttack,IN,20.48891,85.84768,Odisha
638,3409507,"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,IN,20.94185,86.1151,Odisha
639,3409508,"Patia, Bhubaneswar - OSPCB",Bhubaneswar,IN,20.34652,85.8163,Odisha
640,3409509,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,IN,22.7605581,88.3617589,West Bengal
641,3409510,"Byculla, Mumbai - BMC",Mumbai,IN,18.9767,72.838,Maharashtra
642,3409511,"Shivaji Nagar, Mumbai - BMC",Mumbai,IN,19.060498,72.923356,Maharashtra
643,3409512,"Kandivali West, Mumbai - BMC",Mumbai,IN,19.215859,72.831718,Maharashtra
644,3409513,"Sewri, Mumbai - BMC",Mumbai,IN,19.000084,72.85673,Maharashtra
645,3409514,"Ghatkopar, Mumbai - BMC",Mumbai,IN,19.083694,72.920967,Maharashtra
646,3409515,"Govindh Bhavan Colony, Jabalpur - MPPCB",Jabalpur,IN,23.163174,79.973061,Madhya Pradesh
647,3409516,"SIPCOT Nathampannai, Pudukottai - TNPCB",Pudukottai,IN,10.423417,78.784889,Tamil Nadu
648,3409517,"Collectorate Office, Virudhunagar - TNPCB",Virudhunagar,IN,9.559382,77.948828,Tamil Nadu
649,3409518,"Rajiv Nagar, Vijayawada - APPCB",Vijayawada,IN,16.554731,80.64911,Andhra Pradesh
650,3409519,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,IN,28.207266,76.829265,Rajasthan
651,3409520,"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,IN,23.508764,87.35444,West Bengal
652,3409521,"Evelyn Lodge, Asansol - WBPCB",Asansol,IN,23.697936,86.944395,West Bengal
653,3409522,"Mahabir Colliery, Asansol - WBPCB",Asansol,IN,23.618183,87.105718,West Bengal
654,3409523,"Bhumkar Nagar, Pune - IITM",Pune,IN,18.60577,73.749976,Maharashtra
655,3409524,"Botanical Garden, Howrah - WBPCB",Howrah,IN,22.554954,88.292568,West Bengal
656,3409525,"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,IN,23.616515,87.119133,West Bengal
657,3409526,"Panchawati_Pashan, Pune - IITM",Pune,IN,18.536457,73.805454,Maharashtra
658,3409527,"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,IN,11.258242,77.552761,Tamil Nadu
659,3409528,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri,IN,18.614767,73.799516,Maharashtra
660,3409529,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,IN,23.567923,87.306843,West Bengal
661,3409530,"Dasnagar, Howrah - WBPCB",Howrah,IN,22.6025571,88.3105664,West Bengal
